,Departure,95,90,80,70
0,05:24,93.52083333333331,91.02,89.83999999999999,89.14833333333334
1,05:44,73.64999999999998,71.06,69.85333333333332,69.15666666666667
2,06:04,60.788333333333334,60.115,59.00666666666667,58.416666666666664
3,06:14,62.089999999999996,60.72333333333333,59.20333333333333,58.57833333333333
4,06:24,61.69499999999999,60.79,59.54666666666667,58.82833333333333
5,06:34,56.85333333333333,55.70833333333333,54.47666666666667,53.93
6,06:44,63.416666666666664,62.403333333333336,61.2,60.49333333333333
7,06:54,69.72666666666666,62.94666666666667,61.8,60.63666666666666
8,07:04,63.91583333333333,63.01,62.163333333333334,61.48166666666667
9,07:09,61.81083333333329,58.36666666666667,57.343333333333334,56.63
10,07:14,63.77833333333333,62.66,61.95,61.26166666666666
11,07:19,66.77083333333331,63.15,57.32333333333333,56.56333333333333
12,07:24,69.03999999999998,63.64,61.46,60.291666666666664
13,07:29,71.82749999999999,65.46000000000001,60.893333333333345,56.71333333333333
14,07:34,67.0125,61.891666666666666,60.71666666666667,59.958333333333336
15,07:39,67.70999999999998,64.97166666666666,62.536666666666676,56.361666666666665
16,07:44,69.47083333333332,62.8,60.85,59.79666666666667
17,07:49,66.81,64.45333333333333,60.073333333333345,56.07666666666667
18,07:54,67.995,64.07,60.92666666666667,60.016666666666666
19,07:59,71.41999999999999,64.79,63.0,62.08
20,08:04,67.67333333333333,62.70333333333333,60.27,59.419999999999995
21,08:14,62.93666666666665,60.33833333333334,59.24666666666667,58.46333333333333
22,08:24,60.265,59.151666666666664,58.126666666666665,57.416666666666664
23,08:34,65.17750000000001,61.58833333333333,59.95,58.773333333333326
24,08:44,62.27333333333333,60.89,58.89333333333333,58.166666666666664
25,08:54,61.28666666666666,59.84666666666667,58.77,57.96666666666666
26,09:04,72.07916666666667,71.39833333333334,69.39333333333335,68.83
27,09:24,72.62916666666666,70.81,68.82333333333332,68.45333333333333
28,09:44,71.93666666666665,70.30166666666666,69.35,68.815
29,10:04,72.28,70.58,69.54666666666667,68.97
30,10:24,71.16666666666667,70.47666666666667,68.98333333333333,68.54333333333334
31,10:44,71.38666666666666,70.91333333333333,70.01666666666667,69.53999999999999
32,11:04,74.20833333333334,72.00333333333333,70.90666666666667,70.37666666666667
33,11:24,73.01,71.57166666666667,70.04333333333334,69.16333333333334
34,11:44,72.00583333333333,71.07,69.78,68.995
35,12:04,71.63999999999999,70.96,70.05666666666666,69.56333333333333
36,12:24,72.43666666666665,71.14333333333333,70.19,69.41666666666667
37,12:44,73.86666666666666,73.09666666666666,71.54666666666667,70.86333333333333
38,13:04,77.91666666666667,75.15333333333334,72.77666666666667,71.63333333333333
39,13:24,76.84166666666667,75.625,73.93333333333334,73.28333333333333
40,13:44,79.12416666666667,76.3,74.69666666666666,73.835
41,14:04,69.61666666666666,68.08,65.37666666666667,64.13333333333333
42,14:14,69.65833333333333,67.98833333333333,65.44666666666667,64.69666666666667
43,14:24,73.30999999999999,69.89333333333335,67.65333333333334,66.14999999999999
44,14:34,75.16666666666666,72.82000000000001,71.34666666666666,69.6
45,14:44,78.07499999999999,72.51666666666667,70.6,69.46666666666667
46,14:54,75.00666666666665,73.235,70.14,68.15833333333333
47,15:04,79.30833333333332,73.54833333333333,68.96666666666667,67.08
48,15:14,74.30333333333333,70.03000000000002,66.48,64.92666666666666
49,15:24,79.22,71.43,65.56666666666666,63.72666666666667
50,15:34,74.42249999999999,70.12166666666667,65.58666666666667,63.94166666666667
51,15:44,71.71083333333333,69.04166666666667,65.13666666666667,62.21
52,15:54,70.51583333333333,68.76333333333334,63.63666666666668,61.394999999999996
53,16:04,70.32333333333332,64.35000000000001,61.656666666666666,60.526666666666664
54,16:14,69.30666666666664,65.28666666666666,61.68333333333334,60.79333333333334
55,16:24,74.38333333333331,67.06666666666666,61.10666666666667,59.89833333333333
56,16:44,61.59999999999999,60.38333333333333,59.39666666666667,58.949999999999996
57,17:04,73.01666666666665,71.30666666666666,69.79666666666667,69.41666666666667
58,17:24,71.55833333333334,70.26666666666667,69.25,68.8
59,17:44,71.97,70.19666666666667,69.42666666666668,68.99333333333334
60,18:04,70.53666666666666,69.81,69.38000000000001,69.10666666666667
61,18:34,60.53,60.03,59.25666666666667,58.833333333333336
62,19:04,69.35333333333332,68.76333333333334,68.42666666666668,67.85
63,19:24,69.82666666666667,69.46666666666667,68.59666666666666,68.11333333333333
64,19:44,70.55,69.26333333333334,68.60666666666665,68.0
65,20:04,70.27916666666667,69.20833333333334,68.46666666666667,68.01666666666667
66,20:34,74.50833333333334,60.983333333333334,59.7,58.65833333333333
67,21:04,79.79583333333333,77.55833333333334,69.58333333333333,68.53333333333333
68,21:34,78.45,71.525,69.08333333333333,67.33333333333333
69,22:04,64.36,62.730000000000004,60.730000000000004,58.29333333333333
