,Departure,95,90,80,70
0,06:13,64.75666666666666,64.32666666666667,47.14000000000001,45.20333333333333
1,06:33,46.098333333333336,45.88666666666667,45.09,44.78333333333333
2,06:48,51.291666666666664,50.97,50.410000000000004,49.78333333333333
3,07:03,55.10166666666666,54.419999999999995,53.53666666666667,35.82666666666667
4,07:19,58.39583333333333,57.906666666666666,39.96666666666667,39.12833333333333
5,07:29,50.969999999999985,49.65833333333333,49.0,48.663333333333334
6,07:39,58.3625,58.22166666666667,57.513333333333335,39.708333333333336
7,07:49,51.17166666666667,49.56666666666666,49.04333333333334,48.343333333333334
8,08:04,94.36999999999999,93.80166666666666,93.12,92.75
9,08:18,80.62666666666667,79.88666666666667,79.33,79.06
10,08:33,65.62666666666667,64.88666666666667,64.33,64.06
11,08:48,50.62666666666666,49.88666666666666,49.330000000000005,49.06
12,09:02,94.54666666666667,47.6166666666666,35.836666666666666,35.28333333333333
13,09:17,87.52333333333326,80.74666666666667,80.2,79.96666666666667
14,09:32,72.09333333333329,65.93333333333334,65.23333333333333,64.97666666666667
15,09:47,57.093333333333284,50.93333333333333,50.233333333333334,49.97666666666667
16,10:02,95.25666666666666,94.88,44.67333333333338,35.36333333333334
17,10:17,83.97833333333334,82.07333333333334,80.71333333333334,80.48666666666666
18,10:32,68.97833333333334,67.38333333333333,65.80333333333333,65.51
19,10:47,53.97833333333333,52.38333333333333,50.803333333333335,50.51
20,11:02,95.435,95.22333333333333,40.02666666666668,36.73
21,11:17,82.56833333333333,81.41333333333333,81.07000000000001,80.71666666666667
22,11:32,67.56833333333333,66.41333333333333,66.07000000000001,65.71666666666667
23,11:47,52.568333333333335,51.413333333333334,51.07,50.71666666666667
24,12:02,96.07499999999999,95.02,37.88666666666667,36.21666666666667
25,12:17,82.36666666666666,82.05,81.2,80.79666666666667
26,12:32,67.36666666666666,67.05,66.2,65.79666666666667
27,12:47,52.36666666666667,52.05,51.2,50.79666666666667
28,13:02,75.86999999999999,75.50333333333333,37.92666666666667,36.74
29,13:18,62.36166666666666,61.25,60.56,60.11666666666667
30,13:33,66.87166666666666,64.46333333333334,46.550000000000004,45.57333333333333
31,13:48,52.83833333333334,51.93,50.916666666666664,50.36
32,14:03,55.321666666666665,54.696666666666665,53.99666666666667,37.63666666666666
33,14:18,59.011666666666656,41.18,40.29,40.00333333333333
34,14:34,64.825,64.33666666666666,62.85,46.48333333333333
35,14:49,68.655,58.7866666666667,50.413333333333334,49.56
36,15:04,55.1075,54.81166666666667,54.32666666666667,54.03333333333333
37,15:19,59.50416666666666,59.18833333333333,58.07666666666667,40.053333333333335
38,15:34,64.88499999999999,63.57,47.03,44.88166666666667
39,15:49,69.21333333333334,61.54000000000007,50.86000000000001,49.513333333333335
40,16:04,60.91416666666655,55.99,54.693333333333335,54.3
41,16:18,61.21999999999998,59.89666666666667,42.473333333333336,40.803333333333335
42,16:33,57.92499999999993,48.17833333333333,45.54333333333333,45.123333333333335
43,16:48,51.2325,50.93666666666667,50.38666666666666,49.848333333333336
44,17:03,95.34666666666666,94.42,93.35333333333332,36.00333333333334
45,17:33,70.27083333333333,66.38499999999999,65.61666666666666,65.09833333333333
46,18:03,94.11333333333333,58.19666666666652,36.336666666666666,35.50666666666667
47,18:33,66.10499999999999,65.62166666666667,65.12,64.81666666666666
48,19:03,94.73916666666666,94.22333333333333,93.85333333333334,35.56666666666667
49,19:29,69.97916666666667,69.43166666666667,69.13333333333334,68.915
50,19:59,39.88666666666666,39.40333333333333,39.08333333333333,38.9
